"name","latitude","longitude"
"MuHack","45.565218","10.234664"
"Codeforheilbronn","49.144001","9.215009"
"Makerspace experimenta","49.1442","9.21493"
"Hobart Makers","-42.883595","147.33113"
"Ostriv Lab","50.43032","30.451462"
"Ostriv Platform","50.430186","30.451312"
"Hive13","39.13101","-84.537142"
"Hack42","51.97708","5.94023"
"HackoonSpace","-23.581389","-47.524444"
"Schaffenburg","49.98787","9.1359"
"/root","44.22065","12.206605"
"Bloominglabs","39.146388","-86.533444"
"Eigenbaukombinat Halle","51.47997","11.992217"
"Taipei Hackerspace","25.052907","121.516857"
"NURDspace","51.973273","5.669681"
"Hal9k","57.01874","9.88214"
"AltLab - Audiência Zero","38.721552","-9.132154"
"BioLab Lisboa","38.721688","-9.131961"
"Halifax Maker Space","44.737387","-63.647659"
"K-space.ee","59.39833","24.659639"
"Maker Kids","43.6543","-79.45203"
"Computer Club of Western Michigan University","42.28102","-85.617539"
"AS220 Labs","41.823082","-71.415583"
"CDL - Computer Deconstruction Lab","40.185995","-74.059542"
"Collab","40.726241","-74.007327"
"Decatur Makers","33.775286","-84.305565"
"FabLab Munich","48.137282","11.534072"
"Syn2cat","49.591576","6.140618"
"ABC Makerspace","-23.677177","-46.564699"
"The Maker Station","33.972177","-84.527299"
"MakerFX","28.443786","-81.431322"
"Paralelni polis","50.103418","14.450551"
"Cryptoanarchy institute","50.103419","14.450491"
"Sample Studios","51.91367","-8.49391"
"Fablab Lueneburg","53.23127","10.40404"
"Hackeriet","59.919182","10.752015"
"Jackson Makerspace","42.244444","-84.381124"
"Miss Despoinas Hackspace","-42.948522","147.345162"
"Milwaukee Makerspace","42.99815","-87.898479"
"Labomedia","47.900572","1.913478"
"Usr/space","47.92303","16.21185"
"NüLand","49.558172","11.341228"
"FabLab NüLand","49.558166","11.341228"
"Windsor Hackforge","42.31749","-83.038798"
"Kanthaus","51.36707","12.74078"
"HACMan","53.484429","-2.214372"
"Hackspace Manchester","53.484351","-2.213959"
"CCCFFM","50.124","8.636"
"So Make It (Southampton, UK)","50.913016","-1.426246"
"So Make It","50.913","-1.42682"
"Hacklabor","53.601199","11.417968"
"Laboratoire Ouvert Villeurbannais","45.756229","4.877823"
"LVL1","38.2573","-85.7295"
"Machwerk","50.77512","7.28578"
"Nerd2Nerd","49.80186","9.922964"
"Fablab Wuerzburg","49.801872","9.923039"
"Forschung und Technik e.V.","52.485951","7.333019"
"QC Co-Lab","41.5746","-90.561"
"The Space Leiden","52.145775","4.493791"
"Mobile MakerSpace","30.6942","-88.0431"
"Derby Makers","52.925651","-1.47573"
"Kernel Panic Room","20.59302","-100.396"
"0x90.space","49.456045","11.030789"
"quellkollektiv","49.45598","11.030913"
"Schnittstelle","49.45598","11.030913"
"The Hornby Spark","49.5354","-124.6759"
"Make Salt Lake","40.76674","-111.91049"
"Baltimore's Under Ground Science Space (BUGSS)","39.293889","-76.563"
"BUGSS","39.2941","-76.5627"
"Connected Community HackerSpace","-37.823478","145.038777"
"CCHS","-37.8236","145.039"
"SkullSpace","49.895995","-97.144261"
"Starship Factory","47.540748","7.613776"
"Lancaster And Morecambe Makers (LAMM)","54.04435","-2.79579"
"FeM","50.6825","10.931111"
"Gamaker","42.855885","-2.676042"
"RMS","51.457724","-0.979961"
"Mutterschiff","47.40457","9.74379"
"AFRA","52.508154","13.496216"
"/tmp/lab","48.755028","2.411123"
"Tampa Hackerspace","27.954168","-82.527746"
"Open Space Aarhus","56.18565","10.188591"
"Jaaga: Bangalore Art & Technology Space","12.959017","77.593269"
"Tetalab","43.61871","1.420305"
"CCC Mannheim","49.463583","8.488607"
"Devbase","48.36292","11.260484"
"South Side Hackerspace","41.827255","-87.652883"
"Flipdot","51.31826","9.48499"
"Hammertime Kassel","51.318155","9.485257"
"Makerspace Kassel","51.318644","9.484377"
"LCD - Audiência Zero","41.187628","-8.612582"
"Yuvalay Electronics Lab","22.295255","73.15329"
"Port City Makerspace","43.0713","-70.774"
"Hacedores Makerspace","19.435139","-99.133417"
"Hardware Hack Lab","40.744765","-73.984897"
"LabHacker Câmara dos Deputados","-15.800182","-47.864365"
"Ballarat Hackerspace","-37.566329","143.858092"
"M-Labs","22.286881","114.211322"
"HackerspaceChiba","35.507507","140.286241"
"Ventres mous","49.438879","1.091651"
"Hive 76","39.986118","-75.131879"
"Rootdevel Hackerspace","5.718051","-72.924449"
"Centre for Internet and Society","12.96483","77.637474"
"TXRX Labs","29.758192","-95.350509"
"TheMakerSpace - Durban","-29.820106","31.028018"
"Hackzogtum","50.268552","10.950722"
"Laboratoire d'Aix-périmentation et de Bidouille","43.514719","5.451079"
"HACKMIAMI","25.761866","-80.179768"
"Maker Austria","48.188279","16.346784"
"FoAM","50.854679","4.342145"
"fablab iMAL","50.85513","4.34242"
"WikicharliE","-33.41317","-70.60383"
"Woelab","6.177553","1.198572"
"Inventeaza.ro","44.435967","26.133459"
"MadLab (Manchester Digital Laboratory)","53.484171","-2.236357"
"MadLab (Manchester)","53.484158","-2.236454"
"FredWorks","38.2597","-77.4839"
"Bellingham Makerspace","48.7857","-122.4905"
"Catalyze","41.895893","-87.651962"
"Build Brighton","50.838139","-0.127086"
"Rhodus","50.8382","-0.127069"
"Makerspace Leipzig","51.366","12.365"
"Base 12","-23.514003","-47.48715"
"Montana Ethical Hackers","46.58969","-112.03935"
"Clubelek","45.781629","4.872949"
"Labitat","55.676283","12.545726"
"HasGeek House","12.96148","77.64431"
"Fab Lab Devon","50.72508","-3.530284"
"Verdebinario","39.308978","16.240338"
"MakersBox","28.564865","77.241234"
"Digital Glarus","46.992608","9.07239"
"FabLab Cottbus","51.768824","14.323365"
"Diyode Guelph","43.542023","-80.242046"
"The Bocoup Loft","42.349164","-71.049346"
"Coworking & Fablab Nuremberg","49.45171","11.07351"
"TAKRIZ","36.81881","10.16596"
"Area UR-Maker","42.465975","-2.427078"
"Chaostreff Potsdam (CCCP)","52.389424","13.078555"
"bioPUNK-kitchen","52.389478","13.078118"
"coyote Druckwerkstatt/STUDIO114","52.389242","13.077016"
"Machbar Potsdam","52.389242","13.077016"
"57North","57.179306","-2.110205"
"Liege Hackerspace","50.642776","5.585556"
"Denhac","39.727455","-104.999568"
"Makers Asylum","15.595094","73.834069"
"Maker Cube","49.108578","-122.652047"
"Chaosdorf","51.21264","6.79967"
"Greenbelt MakerSpace","39.0009","-76.8761"
"Null Space Labs","34.062395","-118.183207"
"SUMA","52.371127","9.738154"
"Stratum 0","52.278238","10.520809"
"Cola Makerspace","34.045239","-81.028364"
"Factory 3","43.659838","-70.284295"
"Spark Studio Salem","44.914067","-123.018348"
"Mikrofabriken","57.731644","11.99097"
"Hobart Hackerspace Inc.","-42.853175","147.300113"
"CCC Darmstadt","49.870733","8.651329"
"Hackerspace Pomerania","54.371294","18.611263"
"C-base","52.513","13.42"
"Turku Hacklab","60.46933","22.203645"
"Motionlab","52.493788","13.448216"
"Maschinendeck","49.75294","6.63386"
"Hacklab Mikkeli","61.69333","27.2625"
"CCC Göttingen","51.54533","9.94526"
"Subraum","51.71703","8.747563"
"FabLab Paderborn e.V.","51.7172","8.74753"
"HacroEvolution","39.19147","-96.58098"
"FUZ","48.85811","2.43079"
"Saskatoon TechWorks","52.161365","-106.663178"
"Metameute","53.833795","10.704306"
"Radiona / Zagreb Makerspace","45.793216","15.955117"
"Technistub","47.76064","7.359931"
"Workshop 88","41.877529","-88.067012"
"FNordeingang Neuss","51.1862","6.69232"
"Makers of murcia","38.013425","-1.17369"
"TinkerMill","40.15561","-105.1244"
"091 Labs","53.290693","-9.074352"
"HackPittsburgh","40.43827","-79.978133"
"Warpzone","51.944508","7.638938"
"Akiba","56.48326","84.950572"
"Maker Works","42.231989","-83.74558"
"The Lab","32.96108","-96.710343"
"MindsHub","45.75543","11.00324"
"The Brickyard Collaborative","42.461179","-70.96679"
"Chaostreff Dortmund","51.527611","7.464944"
"Scuola Open Source","41.124458","16.856171"
"Fresno Ideaworks","36.73999","-119.80027"
"Ideaworks Makerspaces","36.740025","-119.800181"
"Tokyo Hacker Space","35.756388","139.692193"
"South East Makerspace","52.26214","-7.11593"
"HacDC","38.932307","-77.03521"
"EigenLab","43.721982","10.40802"
"The Inventor's House","21.900892","-102.316385"
"Midsouth Makers","35.20226","-89.86851"
"Politecnico Open unix Labs","45.47715","9.229814"
"CT Hackerspace","41.603371","-73.115395"
"Matehackers","-30.020242","-51.208366"
"Nawaat","36.801319","10.16598"
"Escape","59.655156","12.588025"
"MITERS","42.36208","-71.097078"
"हैकरgram (Hackergram), Almora","29.326239","79.579986"
"Namespace Gera","50.836825","12.078628"
"Bürgernetz Gera-Greiz e.V.","50.836806","12.078695"
"Chimera Arts and Maker Space","38.402227","-122.820811"
"Fat Cat FAB LAB","40.733883","-74.002949"
"Openlab Vorarlberg","47.304521","9.636755"
"Bastelbude Dinslaken","51.57238","6.76055"
"3D Berlin Headquarter","52.527053","13.385225"
"Ctrl-H","45.57804","-122.68187"
"Munich Maker Lab","48.15884","11.55063"
"treibgut","48.159686","11.550298"
"WerkBox3","48.157866","11.550234"
"Hacker Lab","38.56608","-121.47572"
"Hacker Lab | Startup Coworking Maker Space","38.566202","-121.476067"
"HackLand","-36.861056","174.753363"
"TAP:lab","-36.841873","174.651906"
"Nova Labs","38.954444","-77.338354"
"INTELLECTX TECNOLOGIA","-26.977351","-48.638356"
"Dijital Çağ Atölyesi","39.920639","32.798083"
"Hackerspace İstanbul","40.992196","29.042266"
"Black Lodge","47.663392","-122.104153"
"Logout","41.37418","2.13458"
"Valmiera's Makerspace DARE","57.542935","25.386458"
"HackerSpace JUST","32.495039","35.991226"
"Boring Place","51.53012","46.05025"
"Cape Fear Maker Space","34.226855","-77.877031"
"Spark Makerspace","41.354088","-72.097853"
"Hackreduce.org","42.36595","-71.08257"
"The Gizmo Dojo","39.909668","-105.07389"
"Coffs Hacker Space","-30.311185","153.101714"
"ZwoNullEins","50.956917","6.934556"
"WandelWerk","50.95717","6.93446"
"Revelation space","52.077938","4.390197"
"Hackheim","63.43285","10.39303"
"Mosul space","36.377981","43.134831"
"MakerspaceCT","41.768371","-72.674322"
"Hackerspace NTNU","63.41542","10.4044"
"ICTP SciFabLab","45.704125","13.719016"
"ICTP Scientific Fabrication Laboratory (SciFabLab)","45.704359","13.71988"
"District Three","51.134263","4.569793"
"Incubhacker","50.4683","4.877629"
"Imladris","48.631","-2.98581"
"Stockholm Makerspace","59.350669","18.067797"
"Bristol Hackspace","51.452815","-2.572894"
"Entität","53.56001","13.263345"
"Hacklab Lahti","60.984488","25.658035"
"Queerious Labs","37.7748","-122.4127"
"Chaostreff Flensburg e.V.","54.804503","9.421216"
"Splat Space","36.001498","-78.89482"
"Hand.Werk.Stadt","48.083261","16.299253"
"RLab","-34.60648","-58.38638"
"SnoCo Makerspace","47.920584","-122.270671"
"Ingobernable","40.416144","-3.700966"
"The Underground Studio MakerSpace","43.45065","-80.490695"
"Hackerspace Wrocław","51.104596","17.086849"
"MakeICT","37.657739","-97.267516"
"Hack66.info","34.677637","33.043922"
"KwartzLab","43.4378","-80.4769"
"Garaža Ajdovščina","45.889773","13.904208"
"Arch Reactor","38.625189","-90.214787"
"Happylab Berlin","52.541088","13.394245"
"GaudiLabs","47.044794","8.308772"
"CCC Hamburg","53.558461","9.944035"
"CCC HH","53.55849","9.94455"
"LinuxNetowork","23.8103","90.4125"
"Fab Lab Dhaka","23.810501","90.412497"
"FabLab Nürnberg","49.437791","10.992769"
"Fab Lab Region Nürnberg e.V.","49.43764","10.992467"
"Baltimore Hackerspace","39.299734","-76.514056"
"Rippowam Labs","41.056601","-73.540718"
"Hackerspace IFUSP","-23.560232","-46.734983"
"Garoa Hackerspace","-23.5617","-46.6976"
"The SCSU Husky Make-It-Space","45.552128","-94.151109"
"FAB LAB LIVRE SP VILA ITORORÓ","-23.561983","-46.641081"
"FAB LAB SP","-23.56007","-46.728298"
"FAB LAB ODONTO","-23.561914","-46.687906"
"Cairo HackerSpace","30.049222","31.238186"
"Edinburgh Hacklab","55.93974","-3.18171"
"CoMakingSpace","49.4083","8.6462"
"VHS","49.276849","-123.072608"
"Vancouver Hack Space","49.27695","-123.072588"
"Dallas Makerspace","32.940815","-96.906234"
"Ace Monster Toys","37.844565","-122.276901"
"Ace Makerspace","37.844558","-122.276962"
"Columbia Gadget Works","38.966694","-92.335806"
"Eyebeam","40.657218","-74.010152"
"Leicester Hackspace","52.636061","-1.127144"
"Toylab","-34.601634","-58.421688"
"R00thouse","-16.503826","-68.123732"
"Toppoint e.V.","54.3364","10.114939"
"Modulab","44.448732","26.115855"
"IslandLabs","40.7347","-73.4353"
"The Hive at John F. Germany Public Library","27.9472","-82.4586"
"Digitales Aachen e.V. (digitac)","50.779167","6.086972"
"River City Labs","40.784196","-89.607217"
"Innevation Center Makerspace","39.522039","-119.808066"
"NerdBridge","51.818125","9.868375"
"FabLab Escola Concept SP","-23.579898","-46.679039"
"Coderbunker","31.191427","121.426308"
"PlanZero","45.745295","21.204482"
"MakersBase","51.58748","4.778544"
"Club Cyberia","39.811915","-86.051019"
"HackerSchool @ IST","38.7375","-9.138611"
"ЦМИТ «Дружба»/Friendship FabLab","56.453077","84.975651"
"Dock18","47.343588","8.535785"
"Humanmade","37.768254","-122.400127"
"Port Labs","37.809647","-122.266497"
"The Compound Gallery","37.842525","-122.289988"
"Marin Makerspace","38.057256","-122.525357"
"CEC Makerspace","38.057256","-122.525357"
"Mobile Maker Club","38.05702","-122.526577"
"THE SHOP","38.05755","-122.525893"
"Benicia Makerspace","38.081261","-122.133667"
"The Box Shop","37.733039","-122.37658"
"PEV Works","37.741276","-122.402942"
"Double Union","37.760874","-122.411366"
"Sun Gallery Makerspace","37.67","-122.079167"
"Visual Philosophy Studio","37.33172","-121.911006"
"Pawprint Prototyping","37.385768","-121.946215"
"Studio 45","37.743913","-122.421845"
"STEMful - San Francisco","37.744143","-122.421278"
"Circuit Launch","37.740581","-122.201287"
"Jacobs Hall Makerspace","37.876023","-122.258821"
"Product Realization Lab (PRL)","37.424936","-122.171293"
"Roble Arts Gym","37.425999","-122.174861"
"Doe Library Makerspace / b.makerspace","37.872207","-122.259237"
"Laney Fab Lab","37.796087","-122.263604"
"Laney College FabLab","37.796866","-122.263148"
"College of Alameda Fab Lab","37.782304","-122.279355"
"Cabrillo Makerspace","36.987273","-121.927678"
"Evans Makerspace and Innovation Hub","37.73988","-122.38358"
"Solano Community College Makerspace","38.23522","-122.119899"
"Center for Education Research at Stanford (CERAS)","37.42462","-122.166982"
"CSU Maritime Makerspace","38.067754","-122.230185"
"Handifablab","50.627953","3.145575"
"Fablab Vagur","61.473637","-6.807219"
"Museolab","50.430462","2.813741"
"La Station FabLab","50.753763","2.265688"
"Connect Lab - Solideria","42.538932","8.799264"
"Afpa FabLab","41.999767","8.830763"
"Toga FabLab (Project)","42.709317","9.456102"
"FabLab Corti","42.305038","9.149252"
"Makerspace Jean Nicoli","42.698513","9.450978"
"3D Creazione","42.714587","9.454677"
"Opra FabLab","42.660548","9.422826"
"La Fabrique Caylus","44.231609","1.760157"
"Santander Fablab","43.458771","-3.823903"
"La Fabrique du Loch","47.668255","-2.985817"
"BlueLab","47.273498","-2.213848"
"PrusaLab","50.109042","14.437108"
"La Fruitière Numérique","43.766471","5.361231"
"EPN Fablab Lourmarin","43.766166","5.361959"
"La Bricothèque","44.00128","5.059578"
"Laboratoire Organique de Lustar","43.269377","0.33531"
"DYNAMO FabLab","54.853168","10.521791"
"FabLab Aeroe","54.853168","10.521791"
"Fablab Bergamo","45.687008","9.674492"
"CREATIVE RURAL HUB","48.497335","24.988838"
"Fablab & Krealab Skanderborg","56.052387","9.950066"
"Copenhagen Fablab","55.64696","12.509702"
"Roselab","43.577042","1.477218"
"PIONIR","45.835721","20.477871"
"Starbase18","40.53891","-7.270012"
"Openfab","50.832903","4.378598"
"VIVA Lab","41.156778","-8.621841"
"Mountain Makers","45.960581","2.941655"
"HRW - Fablab Bottrop","51.532642","6.933063"
"HRW FabLab","51.533096","6.932471"
"FABLAB l'ATELIER","48.114164","4.373263"
"Buinho","37.831087","-8.245446"
"Buinho Fablab","37.831143","-8.245477"
"Algarve FabFarm","37.138269","-8.776922"
"Fablab Cuenca","40.067472","-2.133418"
"Fablab Sant Cugat","41.467086","2.091942"
"Verstehbahnhof","53.186758","13.139664"
"Wytwórnia Kraków Makerspace","50.06465","19.94498"
"Verona FabLab","45.523344","11.018133"
"FabCube Lab","45.523335","11.018131"
"Center Rog","46.051564","14.515352"
"Center Rog - Creative Hub","46.050894","14.51635"
"FabLab hr","45.812537","15.965239"
"Fablab Zagreb","45.812081","15.965432"
"LAB'AUX","47.495081","4.335104"
"Habibi.Works","39.588436","20.913359"
"JRC Makerspace","45.810415","8.622374"
"Fab Lab Spinderihallerne","55.713446","9.529237"
"FabLab Middelfart","55.504856","9.729254"
"Fab Lab UCL","55.403544","10.379861"
"FabLab RUC","55.653019","12.137661"
"Illutron","55.69321","12.612405"
"Olabi Makerspace","-22.947697","-43.188195"
"Olabi","-22.947279","-43.187996"
"ISVOR Fablab","-19.974611","-44.181697"
"Fablab Nervecentre","54.996585","-7.322583"
"Lilo Zone","-23.549898","-46.68655"
"Rede FabLab Brasil","-23.5505","-46.6422"
"Insper Fablab","-23.598499","-46.676592"
"CNSC FABMANLAB","14.099578","122.955035"
"Neti Makerspace","-34.586011","-58.432216"
"Fabrica","-34.559078","-58.51642"
"Laborando","-34.592796","-58.45294"
"Makerspace9220","57.027715","10.000391"
"Fab Lab Bariloche","-41.133472","-71.310278"
"Fablab U. de Chile","-33.457624","-70.664211"
"Fablab Universidad de Chile","-33.4577","-70.6648"
